morph,llength,lwidth,elevation,lat,larea
apachianum,0.6097655716208943,-0.843970070294529,2.6883600000000003,33.92698775,-0.47576897394412515
apachianum,0.6259384308664954,-0.4307829160924542,2.6883600000000003,33.92698775,-0.046408960496449464
apachianum,-0.2484613592984996,-1.3093333199837622,2.6883600000000003,33.92698775,-1.7993591545527523
apachianum,0.5653138090500605,-0.7339691750802004,2.6883600000000003,33.92698775,-0.41021984130063055
apachianum,0.4762341789963717,-0.6733445532637656,2.6883600000000003,33.92698775,-0.4386748495378845
apachianum,0.22314355131420976,-0.8556661100577202,2.6883600000000003,33.92698775,-0.8740870340140009
apachianum,0.7884573603642703,-0.05129329438755058,2.6883600000000003,33.92698775,0.49559959070622905
apachianum,-0.05129329438755058,-0.9808292530117262,2.6883600000000003,33.92698775,-1.2736870226697674
apachianum,0.2429461786103894,-1.2039728043259361,2.6883600000000003,33.92698775,-1.202591100986037
apachianum,0.23901690047049992,-0.843970070294529,2.6883600000000003,33.92698775,-0.8465176450945194
apachianum,-0.5447271754416722,-1.6094379124341003,2.6883600000000003,33.92698775,-2.3957295631462627
apachianum,0.7275486072772777,-0.3011050927839216,2.6883600000000003,33.92698775,0.18487903922286558
apachianum,0.3220834991691133,-0.5447271754416722,2.6883600000000003,33.92698775,-0.4642081515430493
apachianum,0.0,-0.7339691750802004,2.6883600000000003,33.92698775,-0.975533650350691
apachianum,0.03922071315328133,-0.7550225842780328,2.6883600000000003,33.92698775,-0.957366346395242
apachianum,0.23901690047049992,-1.171182981502945,2.6883600000000003,33.92698775,-1.1737305563029357
apachianum,0.6575200029167941,-0.4462871026284195,2.6883600000000003,33.92698775,-0.030331574982115708
apachianum,0.6043159668533296,-0.5978370007556204,2.6883600000000003,33.92698775,-0.2350855091727812
apachianum,-0.37106368139083207,-1.4271163556401458,2.6883600000000003,33.92698775,-2.039744512301468
apachianum,0.6418538861723947,0.0,2.6883600000000003,33.92698775,0.4002894109019043
apachianum,0.4054651081081644,-0.5108256237659907,2.6883600000000003,33.92698775,-0.34692499092831697
apachianum,0.29266961396282004,-0.7339691750802004,2.6883600000000003,33.92698775,-0.6828640363878709
apachianum,-0.09431067947124129,-1.1086626245216111,2.6883600000000003,33.92698775,-1.444537779263343
apachianum,0.26236426446749106,-1.0498221244986778,2.6883600000000003,33.92698775,-1.0290223353016772
boreale,-0.7765287894989963,-1.171182981502945,0.2895,68.36,-2.189276246272432
boreale,-1.0788096613719298,-1.8971199848858813,0.2895,68.36,-3.217494121528302
boreale,-0.5389965013041156,-1.1819938965202041,0.2895,68.36,-1.9625548730948104
boreale,-0.7765287894989963,-1.3470736479666092,0.2895,68.36,-2.365166912736096
boreale,-0.35667494393873245,-1.2207799226423173,0.2895,68.36,-1.8190193418515401
boreale,-0.05129329438755058,-1.1394342831883648,0.2895,68.36,-1.4322920528464058
boreale,-0.06187540371808753,-0.9942522733438669,0.2895,68.36,-1.297692152332445
boreale,-0.6733445532637656,-1.2039728043259361,0.2895,68.36,-2.118881832860192
boreale,-0.2876820724517809,-1.160487693450027,0.2895,68.36,-1.6897342411722984
boreale,-0.4834266490373358,-1.1819938965202041,0.2895,68.36,-1.9069850208280306
boreale,-0.1210383283770561,-0.9364934391916745,0.2895,68.36,-1.2990962428392212
boreale,-0.5621189181535413,-1.2039728043259361,0.2895,68.36,-2.007656197749968
boreale,-0.40047756659712525,-0.9501922826877675,0.2895,68.36,-1.5922343245553832
boreale,-0.467340511294337,-1.2039728043259361,0.2895,68.36,-1.9128777908907637
boreale,-1.1457038962019601,-1.579879110192556,0.2895,68.36,-2.9671474816650067
boreale,-0.4726738583363737,-1.1036248294866289,0.2895,68.36,-1.817863163093493
boreale,-0.789658080940789,-1.3943265328171548,0.2895,68.36,-2.4255490890284346
boreale,-0.7874578600311866,-1.3093333199837622,0.2895,68.36,-2.338355655285439
boreale,-0.6500876910994983,-1.2517634681622845,0.2895,68.36,-2.1434156345322735
boreale,-0.6931471805599453,-1.2378743560016174,0.2895,68.36,-2.172586011832053
boreale,-0.2744368457017603,-0.8754687365539,0.2895,68.36,-1.3914700575261507
boreale,-0.4620354595965587,-0.8915981192837836,0.2895,68.36,-1.5951980541508328
boreale,-0.13353139262452263,-1.3470736479666092,0.2895,68.36,-1.7221695158616224
boreale,0.2124195882207758,-0.4942963218147801,0.2895,68.36,-0.5234412088644947
boreale,-0.7201758522629331,-1.2264456613143584,0.2895,68.36,-2.1881859888477817
boreale,-0.6865026385035283,-1.0886619568248426,0.2895,68.36,-2.0167290705988616
boreale,-1.0124345933444887,-1.484274768009506,0.2895,68.36,-2.738273836624485
boreale,-0.29437106060257756,-0.7550225842780328,0.2895,68.36,-1.290958120151101
boreale,-0.5621189181535413,-1.3280254529959148,0.2895,68.36,-2.1317088464199467
boreale,-0.6115671935675224,-1.5371172508544744,0.2895,68.36,-2.390248919692487
boreale,-0.7657178733947807,-1.2378743560016174,0.2895,68.36,-2.2451567046668885
boreale,-0.5025268209512956,-0.8556661100577202,0.2895,68.36,-1.5997574062795064
boreale,-0.015476285284583807,-0.527632742082372,0.2895,68.36,-0.7846735026374462
boreale,-0.4620354595965587,-0.916290731874155,0.2895,68.36,-1.619890666741204
boreale,-0.616186139423817,-1.3093333199837622,0.2895,68.36,-2.1670839346780695
boreale,-0.616186139423817,-1.071483621279857,0.2895,68.36,-1.9292342359741643
boreale,-0.6603573570917932,-1.4990898567577724,0.2895,68.36,-2.401011689120056
boreale,-0.941608539858445,-1.3093333199837622,0.2895,68.36,-2.4925063351126977
boreale,-0.4155154439616658,-1.0788096613719298,0.2895,68.36,-1.7358895806040862
brandegeei,-0.36624439543565235,-1.4201959114162617,2.7435,40.0324127,-2.0280047821224043
brandegeei,-0.5857886616406436,-1.3217558387323194,2.7435,40.0324127,-2.1491089756434536
brandegeei,-0.25274402066131596,-1.484274768009506,2.7435,40.0324127,-1.9785832639413128
brandegeei,-0.7765287894989963,-2.0402208285265546,2.7435,40.0324127,-3.0583140932960413
brandegeei,-1.4990898567577724,-2.5257286443082556,2.7435,40.0324127,-4.266382976336518
brandegeei,-0.843970070294529,-1.9195928384652126,2.7435,40.0324127,-3.005127384030232
brandegeei,-0.6733445532637656,-1.4552872340354135,2.7435,40.0324127,-2.3701962625696695
brandegeei,-1.152013065395225,-1.9379419794061366,2.7435,40.0324127,-3.331519520071852
brandegeei,-0.09431067947124129,-1.5970153924355432,2.7435,40.0324127,-1.9328905471772748
brandegeei,-0.5490468365861885,-1.2819343457956478,2.7435,40.0324127,-2.0725456576523267
brandegeei,-0.6831968497067772,-1.742969305058623,2.7435,40.0324127,-2.6677306300358907
brandegeei,-0.789658080940789,-1.9661128563728327,2.7435,40.0324127,-2.9973354125841123
brandegeei,-0.3519243416540682,-1.7525387579978506,2.7435,40.0324127,-2.346027574922409
brandegeei,-1.171182981502945,-1.8643301620628905,2.7435,40.0324127,-3.277077618836326
brandegeei,-1.1394342831883648,-2.2072749131897207,2.7435,40.0324127,-3.588273671648576
brandegeei,-1.003302107954694,-2.092864564714679,2.7435,40.0324127,-3.3377311479398637
brandegeei,-0.7391911190613522,-2.0402208285265546,2.7435,40.0324127,-3.0209764228583973
brandegeei,-0.4338645826298623,-1.7147984280919266,2.7435,40.0324127,-2.3902274859922796
brandegeei,-0.4346364854084443,-1.4696759700589417,2.7435,40.0324127,-2.1458769307378764
brandegeei,-0.3471961995124905,-1.544899392859029,2.7435,40.0324127,-2.13366006764201
brandegeei,-0.9588503471625163,-2.120263536200091,2.7435,40.0324127,-3.320678358633098
brandegeei,-0.7444404749474959,-1.742969305058623,2.7435,40.0324127,-2.7289742552766096
brandegeei,-0.579818495252942,-1.8971199848858813,2.7435,40.0324127,-2.718502955409314
brandegeei,-0.579818495252942,-1.584745299843729,2.7435,40.0324127,-2.4061282703671614
brandegeei,-0.5665145296265793,-1.8971199848858813,2.7435,40.0324127,-2.7051989897829514
brandegeei,-0.6348782724359695,-1.5371172508544744,2.7435,40.0324127,-2.413559998560934
brandegeei,-1.1929229692382521,-2.014903023042265,2.7435,40.0324127,-3.4493904675510074
brandegeei,-0.2876820724517809,-1.6094379124341003,2.7435,40.0324127,-2.1386844601563717
brandegeei,-1.4133230348776729,-2.4849066537880002,2.7435,40.0324127,-4.1397941639361635
brandegeei,0.06765864847381486,-0.7391911190613522,2.7435,40.0324127,-0.9130969458580278
brandegeei,-0.7479554177591656,-1.7719568419318752,2.7435,40.0324127,-2.7614767349615312
brandegeei,-1.0216512475319814,-2.2537949288246137,2.7435,40.0324127,-3.5170106516270856
brandegeei,-0.4400565528777834,-1.6928195213731514,2.7435,40.0324127,-2.3744405495214256
brandegeei,-1.0837236771595806,-1.742969305058623,2.7435,40.0324127,-3.068257457488694
brandegeei,-0.5533852381847867,-2.059638914383656,2.7435,40.0324127,-2.8545886278389334
brandegeei,-1.1086626245216111,-2.1037342342488805,2.7435,40.0324127,-3.453961334040982
brandegeei,-0.9834994815676051,-1.6502599069543555,2.7435,40.0324127,-2.875323863792451
brandegeei,-0.5052854439428615,-1.696449291241912,2.7435,40.0324127,-2.443299210455264
brandegeei,-0.32158362412746233,-1.4340850263548404,2.7435,40.0324127,-1.9972331257527933
brandegeei,-0.40047756659712525,-1.6347557204183902,2.7435,40.0324127,-2.276797762286006
brandegeei,-1.171182981502945,-2.0794415416798357,2.7435,40.0324127,-3.4921889984532717
brandegeei,-1.0216512475319814,-2.0402208285265546,2.7435,40.0324127,-3.3034365513290265
brandegeei,-0.7985076962177716,-1.9310215365615626,2.7435,40.0324127,-2.9710937080498248
brandegeei,-1.0078579253996456,-2.3025850929940455,2.7435,40.0324127,-3.5520074936641817
brandegeei,-0.8794767587514388,-2.0099154790312257,2.7435,40.0324127,-3.130956713053155
brandegeei,-0.579818495252942,-1.7334905592172867,2.7435,40.0324127,-2.5548735297407195
brandegeei,-0.3856624808119846,-1.4990898567577724,2.7435,40.0324127,-2.126316812840247
brandegeei,-0.4079682383262829,-1.7147984280919266,2.7435,40.0324127,-2.3643311416887003
brandegeei,-0.5191938734365074,-1.2552660987134867,2.7435,40.0324127,-2.0160244474204845
brandegeei,-0.4346364854084443,-1.5141277326297755,2.7435,40.0324127,-2.19032869330871
brandegeei,-0.42057874541059836,-1.3862943611198906,2.7435,40.0324127,-2.0484375818009797
brandegeei,-0.15665381004537685,-1.3664917338237108,2.7435,40.0324127,-1.7647100191395784
brandegeei,-0.941608539858445,-1.8971199848858813,2.7435,40.0324127,-3.0802930000148168
brandegeei,-0.11466290794630808,-1.4271163556401458,2.7435,40.0324127,-1.7833437388569444
brandegeei,-0.3101549287583849,-1.0788096613719298,2.7435,40.0324127,-1.6305290654008053
brandegeei,-0.527632742082372,-1.870802676568508,2.7435,40.0324127,-2.6399998939213702
brandegeei,-0.2843542823591063,-1.5255564284533982,2.7435,40.0324127,-2.051475186082995
brandegeei,-1.2378743560016174,-2.120263536200091,2.7435,40.0324127,-3.599702367472199
californicum,0.5896368040054376,-0.2399506692068622,1.89,45.065609,0.10812165952808492
californicum,0.4414755456311974,-0.6443570163905132,1.89,45.065609,-0.44444594602980647
californicum,0.6661185083432588,-0.5917946869020675,1.89,45.065609,-0.16724065382929926
californicum,0.1683353145375246,-0.7621400513326111,1.89,45.065609,-0.835369212065577
californicum,0.5538851132264376,-0.5052854439428615,1.89,45.065609,-0.19296480598691423
californicum,0.6695373147501631,-0.39057649512180287,1.89,45.065609,0.03739634435786968
californicum,0.4478858239921165,-0.5361434317502807,1.89,45.065609,-0.32982208302865457
californicum,0.48036641648746775,-0.6931471805599453,1.89,45.065609,-0.45434523934296817
californicum,0.6805683983530852,-0.3471961995124905,1.89,45.065609,0.09180772357010436
californicum,0.1587116911548208,-0.425667815935888,1.89,45.065609,-0.5085206000515575
californicum,0.12810000292057092,-0.8595953889850114,1.89,45.065609,-0.973059861334931
californicum,0.8712933659434193,-0.7031975164134467,1.89,45.065609,-0.07346862574051781
californicum,0.0769610411361284,-0.916290731874155,1.89,45.065609,-1.0808941660085172
californicum,0.4885800148186709,-0.4726738583363737,1.89,45.065609,-0.22565831878819337
californicum,0.5187937934151675,-0.4726738583363737,1.89,45.065609,-0.1954445401916966
californicum,0.7287556080273129,-0.649130295143171,1.89,45.065609,-0.16193916238634862
californicum,0.7339691749202005,-0.7693085422449337,1.89,45.065609,-0.27690384259522377
californicum,0.6187827654506162,-0.6539264674066639,1.89,45.065609,-0.27670817722653823
californicum,0.371563556432483,-0.6635883783184009,1.89,45.065609,-0.5335892971564082
californicum,0.3852624007906449,-0.5621189181535413,1.89,45.065609,-0.4184209926333869
californicum,0.36464311358790924,-0.8209805520698302,1.89,45.065609,-0.6979019137524116
californicum,0.7701082216960737,-0.3759063053811831,1.89,45.065609,0.15263744104440014
californicum,0.7561219797213337,-0.24207156119972859,1.89,45.065609,0.2724859432511147
californicum,0.6151856390902335,-0.43592431507740903,1.89,45.065609,-0.06230315125766604
californicum,0.7561219797213337,-0.49977578702995507,1.89,45.065609,0.014781717420888215
californicum,0.521765563804325,-0.5978370007556204,1.89,45.065609,-0.31763591222178583
californicum,0.7514160886839212,-0.567984037017704,1.89,45.065609,-0.058132423604273356
californicum,0.8906309852303763,-0.06899287184409432,1.89,45.065609,0.5800736381157915
californicum,0.494696241836107,-0.5191938734365074,1.89,45.065609,-0.2660621068708908
californicum,0.2124195882207758,-0.8915981192837836,1.89,45.065609,-0.9207430063334984
californicum,1.2163953243244932,-0.43850496218636453,1.89,45.065609,0.536325886867638
californicum,0.22047332302571052,-0.616186139423817,1.89,45.065609,-0.6372772916685968
californicum,-0.13926206733350766,-0.9808292530117262,1.89,45.065609,-1.3616557956157245
californicum,0.3692620596746185,-0.43592431507740903,1.89,45.065609,-0.30822673067328105
californicum,0.23901690047049992,-0.5108256237659907,1.89,45.065609,-0.5133731985659813
californicum,0.196114879200263,-0.5052854439428615,1.89,45.065609,-0.550735040013089
californicum,0.24946085937184295,-0.7985076962177716,1.89,45.065609,-0.7906113121164192
californicum,0.9870598026381388,-0.143100843256058,1.89,45.065609,0.6023944841115902
californicum,0.3220834991691133,-0.4307829160924542,1.89,45.065609,-0.3502638921938315
californicum,0.6344581842112657,-0.24590053843682594,1.89,45.065609,0.14699317050394942
californicum,0.41871033485818504,-0.7270487329252818,1.89,45.065609,-0.5499028733375873
californicum,0.46791812296348245,-0.5917946869020675,1.89,45.065609,-0.3654410392090755
californicum,0.7990075711094975,-0.2399506692068622,1.89,45.065609,0.31749242663214483
californicum,-0.27971390280260405,-1.4024237430497744,1.89,45.065609,-1.9237021211228686
californicum,0.7145824611168783,-0.32388512157657096,1.89,45.065609,0.1491328642698169
californicum,0.4777857696877905,-0.35667494393873245,1.89,45.065609,-0.12045364952143243
californicum,0.18786173744581303,-1.05939157455329,1.89,45.065609,-1.1130943123779675
californicum,1.149516618635474,0.14842000511827322,1.89,45.065609,1.0563721484832567
californicum,0.4637340162321402,-0.6635883783184009,1.89,45.065609,-0.4414188373567511
californicum,0.7793248768009977,-0.2045671657412744,1.89,45.065609,0.3331932357892327
californicum,0.7323678937132266,-0.3011050927839216,1.89,45.065609,0.18969832565881461
californicum,0.3576744442718159,-1.1239300966523995,1.89,45.065609,-1.007820127651074
californicum,-0.2231435513142097,-0.7621400513326111,1.89,45.065609,-1.2268480779173114
californicum,-0.02702867273038504,-0.8675005677047231,1.89,45.065609,-1.1360937157055986
californicum,0.2795238847503174,-0.46601160797619817,1.89,45.065609,-0.4280521984963713
californicum,-0.07688104433595762,-0.8964881045779755,1.89,45.065609,-1.2149336241844237
californicum,0.442546783226829,-0.30561977268595947,1.89,45.065609,-0.10463746472962086
californicum,0.7145824611168783,-0.31471074483970024,1.89,45.065609,0.1583072410066874
californicum,0.5227541948288928,-0.3011050927839216,1.89,45.065609,-0.01991537322551918
californicum,0.3056447728259534,-0.7550225842780328,1.89,45.065609,-0.6909422867225699
californicum,0.883767540168595,-0.3930425881096072,1.89,45.065609,0.24916047678849726
californicum,-0.143100843256058,-1.04034338148753,1.89,45.065609,-1.4250087000140785
californicum,0.40768486462474784,-0.527632742082372,1.89,45.065609,-0.3615123527281146
californicum,0.6742191706744264,-0.11093156070728166,1.89,45.065609,0.3217231346966542
californicum,0.3623256156795652,-0.4780358009429998,1.89,45.065609,-0.35727466053392504
californicum,0.8109302162163288,-0.527632742082372,1.89,45.065609,0.041732998863466354
californicum,0.7080357930536959,-0.18332205712753813,1.89,45.065609,0.28314926065566726
californicum,0.30195473173849957,-0.5066676136173269,1.89,45.065609,-0.4462773571493178
californicum,0.3987761199573678,-0.43850496218636453,1.89,45.065609,-0.28129331749948716
californicum,0.6330432563132486,-0.2484613592984996,1.89,45.065609,0.14301742174425858
californicum,0.4219944100593749,-0.7765287894989963,1.89,45.065609,-0.5960988547101118
californicum,0.28893129185221283,-0.4942963218147801,1.89,45.065609,-0.44692950523305797
californicum,0.25464221837358075,-0.7911275896554432,1.89,45.065609,-0.7780498465523528
californicum,-0.18332205712753813,-1.1792801917355644,1.89,45.065609,-1.604166724133593
californicum,0.44468582126144574,-0.4700036292457356,1.89,45.065609,-0.2668822832547802
californicum,0.4104526496192035,-0.6981597223834896,1.89,45.065609,-0.5292715480347765
californicum,0.8628899551470398,-0.143100843256058,1.89,45.065609,0.4782246366204913
californicum,0.6015799870344548,-0.5361434317502807,1.89,45.065609,-0.17612791998631638
californicum,0.4252677354043441,-0.5621189181535413,1.89,45.065609,-0.3784156580196877
californicum,0.37843643572024505,-0.7985076962177716,1.89,45.065609,-0.661635735768017
californicum,0.4855078157817008,-0.4117347211217598,1.89,45.065609,-0.16779138061054966
carneum,0.3364722366212129,-0.5621189181535413,1.008,43.2211,-0.4672111568028188
carneum,0.5766133643039938,-0.16251892949777494,1.008,43.2211,0.17252995953572842
carneum,0.6931471805599453,-0.4155154439616658,1.008,43.2211,0.03606726132778913
carneum,0.37843643572024505,-0.19845093872383832,1.008,43.2211,-0.06157897827408383
carneum,1.0420419371797154,0.16551443847757333,1.008,43.2211,0.9659919003867983
carneum,0.910272659548592,-0.14502577205025774,1.008,43.2211,0.5236824122278436
carneum,0.47933495667461984,-0.7236063880446539,1.008,43.2211,-0.48583590664052456
carneum,0.7466879474879751,0.11332868530700327,1.008,43.2211,0.6184521575244879
carneum,0.8329091229351039,-0.4054651076081644,1.008,43.2211,0.18587954005644905
carneum,0.5276827408324136,-0.8209805520698302,1.008,43.2211,-0.534862286507907
carneum,1.2594075111194292,-0.030459207484708574,1.008,43.2211,0.9873838283642302
carneum,0.9555114450274363,-0.29437106060257756,1.008,43.2211,0.4195759091543683
carneum,0.9920164425259,0.10436001532424286,1.008,43.2211,0.8548119825796524
carneum,0.696474970818733,-0.09065436863309437,1.008,43.2211,0.36425612691514814
carneum,0.8671004876833833,-0.18632957819149348,1.008,43.2211,0.4392064342213994
carneum,0.8005056990301452,-0.3331444460634219,1.008,43.2211,0.22579677769623285
carneum,0.6956440607585325,-0.5447271754416722,1.008,43.2211,-0.09064758995363012
carneum,0.9707789171582248,-0.30561977268595947,1.008,43.2211,0.4235946692017748
carneum,0.6626879730752367,-0.35667494393873245,1.008,43.2211,0.06444855386601374
carneum,0.412109650826833,-0.3011050927839216,1.008,43.2211,-0.13055991722757926
carneum,0.7323678937132266,-0.046043938501406846,1.008,43.2211,0.44475947994132925
carneum,0.8544153281560676,-0.05129329438755058,1.008,43.2211,0.5615575584980266
carneum,0.6981347220709843,-0.2294131643278051,1.008,43.2211,0.2271570824726888
carneum,0.5933268452777344,-0.5447271754416722,1.008,43.2211,-0.19296480543442804
carneum,0.6729444732424258,-0.05129329438755058,1.008,43.2211,0.38008670358438473
carneum,0.5007752879124892,-0.4462871026284195,1.008,43.2211,-0.1870762899864207
carneum,0.6124792774924905,-0.2613647641344075,1.008,43.2211,0.10955003808759257
carneum,1.235471471385307,0.131028262406404,1.008,43.2211,1.1249352585212204
carneum,1.0818051703517284,-0.03562717764315116,1.008,43.2211,0.804613517438087
carneum,0.3184537311185346,-0.5361434317502807,1.008,43.2211,-0.4592541759022365
carneum,0.8241754429663494,-0.4780358009429998,1.008,43.2211,0.10457516675285902
carneum,0.8628899551470398,-0.025317807984289897,1.008,43.2211,0.5960076718922594
carneum,0.6830968447064438,-0.3011050927839216,1.008,43.2211,0.14042727665203175
carneum,1.0385083645984043,0.2151113796169455,1.008,43.2211,1.0120552689448594
carneum,1.169381359556317,-0.06187540371808753,1.008,43.2211,0.8659414805677391
carneum,1.0331844833456545,-0.23572233352106983,1.008,43.2211,0.555897674554094
carneum,0.3293037471426003,-1.0788096613719298,1.008,43.2211,-0.99107038949982
carneum,1.0986122886681098,-0.3285040669720361,1.008,43.2211,0.5285437464255832
carneum,0.8372475245337022,-0.2613647641344075,1.008,43.2211,0.3343182851288043
carneum,0.7747271675523681,-0.3856624808119846,1.008,43.2211,0.14750021146989303
carneum,0.8656989458983473,-0.03390155133085373,1.008,43.2211,0.5902329192970031
carneum,0.5524472984568102,-0.1654644397275317,1.008,43.2211,0.14541838345878805
carneum,0.834357348966751,-0.39057649512180287,1.008,43.2211,0.20221637857445765
carneum,0.6523251860396901,-0.12216763397420753,1.008,43.2211,0.28859307679499224
carneum,0.6043159668533296,-0.342490308946776,1.008,43.2211,0.020261182636063132
carneum,0.6187827654506162,-0.3285040669720361,1.008,43.2211,0.04871422320808967
carneum,0.6418538861723947,-0.5447271754416722,1.008,43.2211,-0.14443776453976787
chartaceum,-1.4552872340354135,-2.659260036932778,4.116,37.634395,-4.356111746238682
chartaceum,-1.5970153924355432,-2.5257286443082556,4.116,37.634395,-4.364308512014289
chartaceum,-1.3567355588783463,-2.494956985641502,4.116,37.634395,-4.093257019790339
chartaceum,-1.7719568419318752,-2.900422093749666,4.116,37.634395,-4.913943410952032
chartaceum,-1.4990898567577724,-2.505109353023887,4.116,37.634395,-4.24576368505215
chartaceum,-1.7147984280919266,-2.61274002584334,4.116,37.634395,-4.569102929205757
chartaceum,-1.647659125254298,-2.7333680090865,4.116,37.634395,-4.6225916096112885
chartaceum,-1.6094379124341003,-2.5902671654458267,4.116,37.634395,-4.441269553150417
chartaceum,-2.0024805005437076,-2.900422093749666,4.116,37.634395,-5.144467069563865
chartaceum,-1.6739764335716716,-2.4651040224918206,4.116,37.634395,-4.380644931333983
chartaceum,-1.584745299843729,-2.900422093749666,4.116,37.634395,-4.726731868863886
chartaceum,-1.5606477482646683,-2.5257286443082556,4.116,37.634395,-4.327940867843415
chartaceum,-1.3664917338237108,-2.557477342622836,4.116,37.634395,-4.165533551717037
chartaceum,-1.6873994539038122,-2.5902671654458267,4.116,37.634395,-4.519231094620129
chartaceum,-1.6347557204183902,-2.695627681103653,4.116,37.634395,-4.5719478767925334
chartaceum,-1.6347557204183902,-2.659260036932778,4.116,37.634395,-4.535580232621658
confertum,0.046406372814155834,-1.0936247471570706,3.7045,38.948359,-1.288782849613405
confertum,-0.8997614291032724,-1.7719568419318752,3.7045,38.948359,-2.9132827463056383
confertum,-0.3856624808119846,-1.2378743560016174,3.7045,38.948359,-1.8651013120840925
confertum,-0.7444404749474959,-1.8483298207164494,3.7045,38.948359,-2.8343347709344355
confertum,-0.4942963218147801,-1.3664917338237108,3.7045,38.948359,-2.1023525309089814
confertum,-0.15082288973458366,-1.1394342831883648,3.7045,38.948359,-1.5318216481934388
confertum,-0.23572233352106983,-1.3217558387323194,3.7045,38.948359,-1.7990426475238797
confertum,-0.3112919380909146,-1.2378743560016174,3.7045,38.948359,-1.7907307693630223
confertum,-0.7031975164134467,-2.162823150618887,3.7045,38.948359,-3.107585142302824
confertum,-0.425667815935888,-1.6607312068216509,3.7045,38.948359,-2.3279634980280295
delicatum,0.12516314265988832,-1.0124345933444887,3.307,38.84,-1.1288359259550906
delicatum,-0.05129329438755058,-0.8675005677047231,3.307,38.84,-1.1603583373627642
delicatum,0.4916428043492167,-0.9808292530117262,3.307,38.84,-0.730750923933
delicatum,0.5187937934151675,-0.6069694843188929,3.307,38.84,-0.32974016617421587
delicatum,-0.45675840302203063,-1.2611312193423552,3.307,38.84,-1.9594540976348762
delicatum,-0.09431067947124129,-1.04034338148753,3.307,38.84,-1.3762185362292618
delicatum,0.5510074133988225,-0.5025268209512956,3.307,38.84,-0.1930838828229634
delicatum,0.3382563584147144,-0.8209805520698302,3.307,38.84,-0.7242886689256062
delicatum,-0.2700604715386427,-1.0309536392597154,3.307,38.84,-1.5425785860688486
delicatum,-0.18032355413128162,-1.171182981502945,3.307,38.84,-1.5930710109047173
delicatum,-0.3614482222129211,-1.1188149949652209,3.307,38.84,-1.7218276924486327
delicatum,-0.05129329438755058,-1.2378743560016174,3.307,38.84,-1.5307321256596584
delicatum,0.3541718137206139,-0.7985076962177716,3.307,38.84,-0.6859003577676482
delicatum,-0.22002342397796612,-1.1792801917355644,3.307,38.84,-1.6408680909840212
delicatum,0.4404031592548526,-0.4942963218147801,3.307,38.84,-0.29545763783041806
delicatum,0.02955880224154443,-1.171182981502945,3.307,38.84,-1.3831886545318912
delicatum,0.3220834991691133,-0.843970070294529,3.307,38.84,-0.7634510463959062
delicatum,-0.05129329438755058,-1.0078579253996456,3.307,38.84,-1.3007156950576866
delicatum,0.4885800148186709,-0.7339691750802004,3.307,38.84,-0.48695363553202003
delicatum,0.6178846960593984,-0.5887871652357024,3.307,38.84,-0.2124669444467945
delicatum,-0.7874578600311866,-1.4696759700589417,3.307,38.84,-2.4986983053606187
delicatum,-0.4410922862694503,-1.2729656758128873,3.307,38.84,-1.9556224373528281
delicatum,-0.030459207484708574,-1.29706322861146,3.307,38.84,-1.569086911366659
delicatum,0.3148107398400336,-0.8381729526102031,3.307,38.84,-0.7649266880406599
delicatum,-0.2700604715386427,-1.0986122896681096,3.307,38.84,-1.6102372364772428
delicatum,0.046406372814155834,-0.9675840262617056,3.307,38.84,-1.1627421287180404
delicatum,0.11332868530700327,-0.7874578600311866,3.307,38.84,-0.9156936499946738
delicatum,-0.42057874541059836,-1.1819938965202041,3.307,38.84,-1.844137117201293
delicatum,0.14626250697825208,-0.4700036292457356,3.307,38.84,-0.565305597537974
delicatum,0.5286655420907853,-0.467340511294337,3.307,38.84,-0.18023944447404228
delicatum,-0.843970070294529,-1.5141277326297755,3.307,38.84,-2.5996622781947947
delicatum,0.5068176023684519,-0.42057874541059836,3.307,38.84,-0.155325618312637
delicatum,-0.13543797127678353,-0.8362480249698494,3.307,38.84,-1.2132504715171235
delicatum,0.442546783226829,-0.7479554177591656,3.307,38.84,-0.5469731098028272
delicatum,-0.3192874114083964,-1.1188149949652209,3.307,38.84,-1.6796668816441078
delicatum,-0.21381222388532545,-1.1162672239068303,3.307,38.84,-1.5716439230626462
delicatum,0.0,-0.7201758522629331,3.307,38.84,-0.9617403275334235
delicatum,-0.05657035148839435,-1.0286199168480747,3.307,38.84,-1.3267547436069596
delicatum,0.6024928124742962,-0.39551477775004584,3.307,38.84,-0.034586440546240174
delicatum,0.20294084399669038,-0.9808292530117262,3.307,38.84,-1.0194528842855264
delicatum,-0.16841865162496325,-1.3664917338237108,3.307,38.84,-1.7764748607191647
delicatum,-0.12499649017468527,-1.0286199168480747,3.307,38.84,-1.3951808822932505
delicatum,0.6716681488828211,-0.3531098777742362,3.307,38.84,0.0769937958380945
delicatum,-0.10907109468261478,-0.7693085422449337,3.307,38.84,-1.1199441121980391
delicatum,0.069992371820035,-0.8498009906053222,3.307,38.84,-1.0213730940557777
delicatum,-0.8977143463012197,-1.6739764335716716,3.307,38.84,-2.813255255143382
delicatum,-0.2484613592984996,-0.8362480249698494,3.307,38.84,-1.3262738595388395
delicatum,-0.020202707317519466,-0.8209805520698302,3.307,38.84,-1.0827477346578402
delicatum,0.4430819716794712,-0.6396064136319155,3.307,38.84,-0.4380889172229348
